Participant: 31
MachineID: BL-POLS-IELbC14
Start Time: Tue, Oct 04, 2011 11:12:40
Seed: 48183
Sub	TrType	Trial	A1	A2	B1	B2	Decoy1	Decoy2	resp	choice	RT
31	SimB2	1	74	36	55	55	54	56	3	2	27127
31	Fill1	2	76	34	74	31	67	36	1	1	14787
31	SimA1	3	36	73	55	54	34	75	2	2	14835
31	SimB2	4	77	35	56	56	54	58	2	2	12611
31	SimB2	5	73	36	54	55	52	57	2	2	22658
31	Fill3	6	58	54	55	52	61	36	3	1	6737
31	SimB1	7	76	34	55	55	77	33	2	2	7874
31	Fill4	8	44	66	43	62	46	49	2	1	16177
31	Fill5	9	35	77	34	74	38	60	2	1	12946
31	Fill1	10	74	34	73	30	75	18	1	1	7077
31	SimA1	11	34	76	54	56	33	77	3	2	10691
31	Fill3	12	59	54	56	52	61	38	3	1	14242
31	Fill2	13	65	43	63	41	56	44	1	1	13537
31	SimB2	14	76	34	55	55	53	57	3	2	12947
31	Fill5	15	39	75	36	74	42	60	3	1	19826
31	SimA2	16	34	76	55	55	57	53	2	2	8996
31	SimA1	17	35	75	55	55	33	77	3	2	9137
31	SimA2	18	36	73	55	54	56	53	3	2	14340
31	SimA2	19	37	73	56	54	58	52	2	2	10003
31	SimB1	20	76	35	55	56	77	34	1	2	16403
31	SimA1	21	33	75	53	55	31	77	3	2	5683
31	SimA2	22	35	75	55	55	56	54	3	2	7809
31	SimA2	23	33	75	54	54	56	52	2	3	5476
31	Fill1	24	73	36	70	36	62	39	3	1	24354
31	Fill3	25	55	53	53	52	58	38	2	1	10017
31	Fill3	26	55	56	53	53	46	57	2	1	14496
31	Fill4	27	49	64	47	62	40	65	2	1	24207
31	SimA1	28	37	75	57	55	36	76	2	2	4399
31	SimB1	29	75	34	55	54	76	33	1	2	2416
31	SimA1	30	33	75	54	54	32	76	1	2	2400
31	Fill4	31	43	65	40	64	45	51	2	1	11106
31	SimA2	32	35	76	55	56	56	55	2	3	17486
31	Fill1	33	73	34	70	34	75	20	1	1	9821
31	Fill3	34	54	56	52	53	55	43	1	1	3583
31	Fill4	35	47	65	45	64	50	50	3	3	6498
31	Fill4	36	46	66	44	64	35	69	3	1	5789
31	SimB2	37	75	34	55	54	53	56	1	2	7280
31	Fill5	38	35	76	34	74	25	78	2	1	5487
31	SimB2	39	74	36	54	56	52	58	1	1	5998
31	SimA2	40	34	75	54	55	56	53	2	2	32127
