Participant: 21
MachineID: BL-POLS-IELbC15
Start Time: Mon, Oct 03, 2011 13:10:22
Seed: 95564
Sub	TrType	Trial	A1	A2	B1	B2	Decoy1	Decoy2	resp	choice	RT
21	Fill1	1	77	37	76	33	78	21	1	1	21639
21	SimA2	2	37	75	56	56	58	54	1	2	25058
21	Fill1	3	78	35	76	32	81	20	2	1	10660
21	Fill1	4	74	34	73	30	75	18	2	1	14610
21	SimB1	5	73	37	54	56	75	35	2	2	21347
21	SimA2	6	34	75	54	55	56	53	1	2	24819
21	Fill3	7	59	54	56	52	61	38	1	1	15346
21	Fill1	8	72	37	69	36	62	39	1	1	13107
21	Fill5	9	36	73	35	71	28	74	2	1	13139
21	Fill5	10	37	75	35	72	28	76	3	1	11684
21	Fill3	11	58	56	56	55	59	43	1	1	10227
21	Fill4	12	42	67	40	65	34	68	3	1	17090
21	SimB1	13	73	35	53	55	75	33	2	2	19171
21	SimB1	14	76	34	56	54	78	32	3	2	16498
21	SimA1	15	36	75	55	56	34	77	3	2	14803
21	SimB2	16	74	35	54	55	52	57	3	2	14258
21	Fill3	17	54	55	53	52	45	58	1	1	11345
21	SimB2	18	75	33	54	54	53	55	2	2	7988
21	Fill4	19	45	63	43	61	37	65	1	1	24004
21	Fill3	20	53	56	51	54	46	57	1	1	7057
21	SimB1	21	76	36	56	56	77	35	3	2	5314
21	SimB2	22	74	35	55	54	53	56	1	2	8579
21	SimB1	23	76	34	55	55	78	32	1	2	2274
21	SimB2	24	75	35	55	55	54	56	2	2	2836
21	Fill1	25	75	36	72	36	64	39	3	1	9696
21	SimA1	26	36	76	56	56	35	77	3	2	10784
21	Fill2	27	67	46	65	45	57	48	2	3	10207
21	Fill4	28	46	66	44	64	35	69	1	1	11426
21	SimA2	29	34	77	55	56	56	55	1	2	16270
21	Fill5	30	35	74	34	72	26	76	1	1	9246
21	SimB2	31	77	35	56	56	54	58	1	2	2113
21	SimA1	32	35	75	55	55	33	77	2	2	2288
21	SimB1	33	76	34	55	55	77	33	1	2	1487
21	SimA2	34	36	75	55	56	56	55	2	2	11943
21	Fill2	35	68	44	65	42	70	30	3	1	13569
21	Fill2	36	67	45	65	44	69	31	2	1	16031
21	Fill1	37	73	37	70	35	76	21	2	1	6221
21	SimB2	38	76	35	55	56	53	58	1	2	5359
21	Fill2	39	65	43	63	41	56	44	3	1	7905
21	Fill4	40	47	65	45	64	50	50	1	3	6480
21	SimB1	41	74	36	54	56	76	34	1	2	7758
21	Fill4	42	44	63	43	59	47	46	3	3	13807
21	Fill2	43	65	46	64	44	56	47	2	3	14143
21	Fill5	44	36	73	33	73	26	75	1	1	9043
21	Fill3	45	54	56	52	53	55	43	1	1	7821
21	SimA1	46	36	74	55	55	35	75	1	2	3135
21	SimB2	47	76	36	56	56	54	58	1	2	5039
21	SimA2	48	35	75	54	56	55	55	1	3	4895
21	SimB1	49	76	36	57	55	78	34	1	2	5472
21	Fill4	50	43	65	40	64	45	51	3	1	10046
21	Fill2	51	69	44	68	42	70	31	2	1	5617
21	Fill3	52	54	54	51	54	55	41	2	1	11232
21	SimB2	53	73	35	53	55	51	57	2	2	3902
21	Fill5	54	35	75	32	73	38	59	3	3	10288
21	SimA1	55	36	73	55	54	34	75	1	2	20929
21	SimA2	56	34	76	55	55	56	54	2	2	4400
21	Fill1	57	75	37	72	37	78	22	2	1	6593
21	SimA1	58	37	75	56	56	36	76	2	2	2845
21	Fill1	59	77	36	75	35	68	37	3	3	6991
21	SimB1	60	76	34	55	55	78	32	3	2	4883
21	SimB1	61	75	36	55	56	76	35	2	2	4176
21	Fill5	62	35	77	34	74	38	60	3	3	33815
21	SimB2	63	76	36	56	56	54	58	3	2	6015
21	Fill5	64	36	75	34	72	39	58	3	3	15009
21	SimB2	65	76	34	55	55	54	56	1	2	2510
21	Fill4	66	44	65	43	62	36	66	2	2	6525
21	Fill5	67	32	75	30	74	35	57	1	3	8707
21	SimB1	68	77	35	56	56	78	34	3	2	6735
21	SimB2	69	75	36	55	56	54	57	1	2	3183
21	Fill5	70	39	75	36	74	42	60	2	3	7311
21	Fill1	71	75	37	72	35	76	21	1	2	14993
21	Fill2	72	68	46	66	44	71	31	3	1	20849
21	Fill4	73	44	66	43	62	46	49	3	3	7809
21	SimA2	74	35	75	55	55	56	54	2	2	2671
21	Fill2	75	65	46	63	43	54	49	3	3	7551
21	SimB2	76	73	36	54	55	53	56	1	2	3214
21	Fill3	77	55	53	53	52	58	38	2	1	5216
21	Fill4	78	43	66	41	65	34	67	1	1	5665
21	Fill3	79	58	55	55	54	48	57	3	2	19279
21	Fill1	80	76	33	75	31	66	36	3	3	24657
21	SimA1	81	33	75	53	55	31	77	3	2	3919
21	SimA1	82	37	75	57	55	36	76	3	2	3871
21	SimB1	83	74	35	55	54	75	34	2	2	3071
21	Fill2	84	63	46	62	42	55	47	1	1	7262
21	SimA2	85	35	75	54	56	55	55	2	3	2655
21	Fill1	86	75	36	74	32	67	38	3	3	7023
