Participant: 39
MachineID: BL-POLS-IELbC12
Start Time: Tue, Oct 04, 2011 11:14:44
Seed: 45518
Sub	TrType	Trial	A1	A2	B1	B2	Decoy1	Decoy2	resp	choice	RT
39	Fill4	1	43	68	40	67	36	69	1	1	22678
39	Fill5	2	36	75	33	73	26	77	3	1	11634
39	SimB2	3	77	35	56	56	54	58	3	1	16051
39	Fill5	4	37	76	36	73	28	77	2	1	10868
39	SimA2	5	36	73	55	54	56	53	3	2	6657
39	SimB1	6	76	34	55	55	77	33	2	2	6722
39	Fill1	7	74	35	71	35	65	36	1	2	7232
39	Fill3	8	54	56	52	53	55	43	2	1	5059
39	Fill2	9	64	45	63	41	67	27	2	1	4131
39	Fill3	10	54	55	53	52	45	58	1	3	4242
39	Fill4	11	46	66	44	64	35	69	3	1	8323
39	Fill1	12	73	34	70	34	75	20	1	1	4850
39	Fill1	13	77	35	74	35	78	22	1	1	3731
39	Fill4	14	47	65	45	64	50	50	1	1	7009
39	Fill5	15	36	76	33	76	39	60	3	1	5187
39	SimB1	16	74	35	54	55	75	34	1	2	4595
39	Fill4	17	44	65	42	62	34	67	3	1	6819
39	SimB1	18	76	36	57	55	78	34	2	1	3089
39	SimA1	19	34	77	55	56	32	79	3	1	3907
39	Fill2	20	67	45	65	44	69	31	1	1	8497
39	SimA2	21	34	75	54	55	56	53	2	1	7987
39	Fill4	22	43	66	41	65	46	51	3	3	5043
39	Fill2	23	66	43	64	42	56	45	2	1	4725
39	Fill1	24	76	35	74	32	69	36	2	3	1649
39	SimA1	25	34	76	54	56	33	77	1	2	1870
39	SimB2	26	73	37	54	56	52	58	3	2	3679
39	SimB2	27	73	36	54	55	52	57	3	1	2656
39	Fill5	28	35	77	34	74	38	60	1	1	5711
39	Fill4	29	46	63	43	61	38	64	3	2	4813
39	SimA1	30	36	73	55	54	34	75	2	1	9633
39	SimA2	31	35	75	55	55	56	54	3	1	5856
39	SimB1	32	75	33	54	54	76	32	1	3	5553
39	SimB2	33	73	36	54	55	53	56	3	1	6272
39	Fill5	34	36	73	33	73	26	75	2	3	6366
39	Fill4	35	45	67	43	64	46	54	1	1	10065
39	Fill1	36	75	37	72	37	78	22	2	3	3392
39	Fill2	37	63	46	62	42	55	47	2	2	1886
39	SimA2	38	33	75	53	55	55	53	2	1	7568
39	Fill3	39	54	54	51	54	55	41	1	2	4147
39	SimB2	40	76	34	55	55	54	56	2	2	479
39	SimB1	41	74	36	54	56	76	34	3	3	5942
39	Fill4	42	45	63	43	61	37	65	2	3	4514
39	Fill3	43	56	55	54	53	58	41	1	3	2991
39	Fill4	44	49	64	47	61	52	47	3	1	4848
39	Fill3	45	55	54	53	51	45	57	1	3	3101
39	Fill5	46	39	74	36	73	41	59	2	3	2446
39	Fill2	47	63	44	62	42	64	31	1	3	4274
39	Fill2	48	64	44	63	41	65	30	2	1	5040
39	Fill3	49	56	56	55	54	59	38	3	1	4048
39	SimA1	50	37	73	56	54	35	75	2	1	1904
39	Fill4	51	42	67	40	65	34	68	3	2	2434
39	SimB1	52	77	35	56	56	79	33	3	1	2253
39	Fill3	53	56	56	55	52	47	58	2	3	3279
39	Fill4	54	43	65	40	64	45	51	2	2	4557
39	SimA1	55	34	75	54	55	33	76	2	1	3298
39	SimB2	56	76	36	56	56	54	58	1	1	2370
39	Fill1	57	75	33	73	32	78	16	1	2	3583
39	SimB1	58	73	36	54	55	75	34	3	3	6030
39	SimA1	59	35	75	55	55	33	77	2	3	4048
39	Fill2	60	67	46	65	45	57	48	1	3	2718
39	SimB2	61	76	34	56	54	54	56	1	2	1710
39	Fill1	62	76	33	75	31	66	36	3	3	23223
39	Fill3	63	53	54	50	54	56	39	3	3	5326
39	SimB1	64	76	34	56	54	78	32	3	3	5358
39	Fill1	65	74	34	73	30	75	18	2	2	3423
39	SimB1	66	76	34	55	55	78	32	3	1	4835
39	SimA2	67	37	73	56	54	58	52	2	3	5584
39	Fill1	68	76	36	74	34	67	38	1	3	4272
39	SimA1	69	35	75	55	55	33	77	1	3	2097
39	Fill1	70	73	36	70	36	62	39	1	3	2481
39	SimB1	71	76	34	55	55	77	33	3	3	3631
