Participant: 3
MachineID: BL-POLS-IELbC20
Start Time: Thu, Sep 29, 2011 11:02:44
Seed: 83015
Sub	TrType	Trial	A1	A2	B1	B2	Decoy1	Decoy2	resp	choice	RT
3	Fill2	1	63	46	61	45	65	29	1	3	54904
3	Fill4	2	46	63	43	61	38	64	3	2	21634
3	Fill3	3	53	56	51	54	46	57	1	3	15283
3	Fill4	4	43	68	40	67	36	69	3	2	30212
3	SimB1	5	76	36	56	56	77	35	2	3	26513
3	Fill5	6	37	75	34	75	39	60	2	1	11365
3	SimA2	7	33	75	54	54	56	52	1	1	11315
3	Fill4	8	43	66	41	65	46	51	1	2	23232
3	SimA1	9	34	77	55	56	32	79	1	3	11717
3	SimA2	10	35	75	55	55	56	54	2	1	9714
3	Fill4	11	45	63	43	61	37	65	2	1	11155
3	SimB2	12	74	36	55	55	54	56	1	1	8258
3	SimA2	13	36	73	55	54	57	52	2	3	8979
3	Fill5	14	35	75	32	73	38	59	1	1	7556
3	Fill5	15	35	77	34	74	38	60	2	1	4770
3	SimA1	16	35	75	54	56	33	77	2	3	6628
3	SimA1	17	36	73	55	54	34	75	1	3	5091
3	SimA2	18	35	75	55	55	56	54	2	1	5491
3	Fill3	19	54	57	52	56	46	58	1	3	4242
3	SimA2	20	34	77	55	56	56	55	3	1	4212
3	Fill1	21	72	37	69	35	73	21	2	2	7601
3	SimA1	22	35	75	55	55	33	77	1	2	4227
3	Fill4	23	49	64	47	61	52	47	3	1	4354
3	Fill2	24	64	46	62	44	55	48	3	1	8117
3	Fill1	25	77	35	74	35	78	22	1	2	6223
3	SimB2	26	77	35	56	56	54	58	3	3	4461
3	SimB1	27	76	35	55	56	78	33	1	1	5391
3	SimA1	28	35	77	56	56	34	78	2	3	6880
3	Fill1	29	76	35	74	32	69	36	2	3	6322
3	Fill2	30	64	44	61	44	65	31	3	3	6736
3	SimA1	31	36	73	55	54	34	75	1	2	4352
3	Fill1	32	77	34	76	30	78	21	2	3	3425
3	SimA1	33	34	75	54	55	32	77	1	3	3279
3	SimB1	34	77	35	56	56	78	34	1	3	3808
3	Fill3	35	53	56	51	53	56	39	2	3	5438
3	SimB2	36	75	34	55	54	53	56	1	1	3520
3	Fill3	37	58	56	56	55	59	43	2	3	4688
3	Fill2	38	65	47	63	45	68	31	1	1	5920
3	Fill1	39	75	37	72	35	76	21	2	3	4607
3	SimB2	40	76	34	55	55	53	57	3	3	3089
3	Fill2	41	65	47	63	46	55	50	3	2	5360
3	Fill4	42	44	65	43	62	36	66	2	3	5088
3	SimA1	43	35	75	55	55	33	77	2	3	4145
3	Fill5	44	37	76	36	73	28	77	3	3	3550
3	Fill2	45	65	44	62	42	58	45	1	3	4093
3	SimA1	46	36	73	55	54	34	75	1	3	4352
3	SimA2	47	33	76	54	55	55	54	3	1	2385
3	SimA2	48	34	76	55	55	57	53	3	1	7311
3	Fill1	49	76	36	74	34	67	38	2	3	4672
3	SimB1	50	74	36	54	56	75	35	2	3	3539
3	Fill3	51	55	53	53	52	58	38	1	2	4670
3	Fill1	52	77	37	76	33	78	21	2	2	2912
3	Fill1	53	75	33	74	30	65	36	1	3	1999
3	SimB1	54	76	35	55	56	77	34	2	1	3277
3	SimA2	55	34	75	54	55	56	53	1	3	1809
3	Fill1	56	73	36	70	36	62	39	1	2	3663
3	Fill1	57	78	35	76	32	81	20	3	3	3038
3	Fill3	58	55	54	53	51	47	56	2	3	1872
3	SimA2	59	35	75	55	55	56	54	3	1	4096
3	Fill2	60	68	46	66	44	71	31	1	3	2690
3	Fill3	61	55	56	53	53	46	57	2	2	2513
3	Fill2	62	65	44	63	43	56	45	3	2	7144
3	SimB1	63	73	36	54	55	75	34	1	3	2688
3	Fill2	64	64	44	63	41	65	30	2	3	1999
3	SimB1	65	75	34	55	54	76	33	1	3	4062
3	Fill1	66	76	34	74	31	67	36	3	2	4959
3	Fill3	67	59	54	56	52	61	38	2	2	3603
3	SimB2	68	74	36	54	56	52	58	1	1	6399
3	SimB1	69	76	33	55	54	77	32	1	1	2720
3	Fill5	70	35	76	34	74	25	78	3	1	2592
3	Fill3	71	55	53	54	49	45	56	1	1	8481
3	Fill1	72	75	34	72	34	64	37	1	3	3645
3	Fill2	73	66	43	64	42	56	45	3	2	3984
3	SimB1	74	74	36	54	56	76	34	2	1	4225
3	Fill2	75	67	45	65	44	69	31	3	2	2608
3	Fill5	76	36	76	33	76	39	60	1	1	5072
3	Fill4	77	44	63	43	59	47	46	3	1	6626
3	Fill4	78	48	66	47	62	51	49	2	1	2814
3	Fill3	79	54	55	53	52	45	58	3	2	1584
3	SimA1	80	33	76	54	55	31	78	3	3	1696
3	SimB1	81	76	36	57	55	78	34	3	3	1935
3	SimB2	82	75	34	55	54	53	56	3	1	4081
3	Fill3	83	56	55	54	53	58	41	3	3	2593
3	Fill3	84	56	56	55	52	47	58	2	2	2991
3	Fill5	85	34	77	32	76	24	80	3	3	2673
3	SimB1	86	73	37	54	56	75	35	1	3	2338
3	SimA1	87	35	75	55	55	33	77	2	3	1810
3	Fill1	88	75	36	72	36	64	39	3	3	2638
3	Fill4	89	42	67	40	65	34	68	1	3	1728
3	SimA1	90	35	76	55	56	34	77	1	3	1456
3	Fill4	91	45	63	42	61	46	48	2	2	12023
3	Fill4	92	46	65	44	63	49	49	3	1	3983
3	Fill2	93	65	46	64	44	56	47	1	3	3104
