Participant: 24
MachineID: BL-POLS-IELbC10
Start Time: Mon, Oct 03, 2011 13:11:02
Seed: 55432
Sub	TrType	Trial	A1	A2	B1	B2	Decoy1	Decoy2	resp	choice	RT
24	SimA1	1	34	75	54	55	32	77	3	1	18038
24	SimB2	2	77	35	56	56	54	58	2	1	26803
24	SimA1	3	34	76	55	55	32	78	1	1	12163
24	SimA2	4	33	76	54	55	55	54	1	1	15393
24	Fill5	5	32	75	30	74	35	57	2	1	7556
24	Fill4	6	45	65	43	64	37	67	1	1	17154
24	SimA2	7	36	73	55	54	56	53	1	1	10932
24	SimA1	8	34	77	55	56	32	79	1	3	16050
24	SimA1	9	33	76	54	55	31	78	3	1	7859
24	SimA2	10	34	75	55	54	57	52	3	1	17586
24	SimB2	11	76	36	56	56	54	58	3	1	11267
24	Fill3	12	55	55	52	54	47	57	2	1	10738
24	Fill1	13	74	35	71	35	65	36	2	1	7025
24	Fill3	14	56	55	54	53	48	57	2	1	26561
24	SimA2	15	34	75	54	55	56	53	2	1	15956
24	Fill2	16	68	46	66	44	71	31	1	1	11124
24	Fill2	17	63	46	62	42	55	47	3	1	13233
24	Fill1	18	72	37	69	36	62	39	1	1	8276
24	Fill2	19	65	46	62	44	57	48	1	1	7537
24	Fill2	20	63	44	62	42	64	31	3	1	8706
24	SimB2	21	74	35	55	54	53	56	2	1	5027
24	Fill5	22	37	76	36	73	28	77	1	1	6098
24	SimA1	23	33	75	53	55	31	77	2	1	10436
24	Fill4	24	46	66	45	63	47	53	1	1	9027
24	SimA1	25	37	75	56	56	36	76	3	3	11824
24	Fill5	26	36	75	34	72	39	58	1	1	9198
24	Fill3	27	53	54	50	54	56	39	3	1	7681
24	SimA1	28	35	75	55	55	33	77	2	1	7935
24	SimA2	29	35	75	54	56	55	55	3	1	5825
24	SimB2	30	73	35	53	55	51	57	2	1	8687
24	Fill3	31	55	54	53	51	47	56	1	1	9566
24	Fill5	32	34	77	32	76	24	80	1	1	37953
24	SimA2	33	35	75	55	55	56	54	1	1	5521
24	Fill4	34	43	66	41	65	34	67	2	1	12207
24	SimA1	35	36	75	55	56	34	77	1	1	7507
24	SimB2	36	74	35	54	55	52	57	3	1	40321
24	SimA2	37	36	75	55	56	56	55	1	1	4673
24	Fill4	38	49	64	47	61	52	47	1	1	7025
24	Fill2	39	65	43	63	41	56	44	2	1	7616
24	SimA1	40	35	75	55	55	33	77	3	1	5503
24	SimB2	41	73	37	54	56	52	58	2	1	7009
24	Fill4	42	46	66	44	64	35	69	2	1	27087
24	Fill1	43	76	34	74	31	67	36	1	1	7598
24	SimB1	44	74	36	55	55	76	34	2	1	9057
24	SimB1	45	76	36	56	56	78	34	2	3	6723
24	SimA2	46	35	77	56	56	58	54	2	1	13120
24	SimA2	47	33	75	53	55	55	53	1	1	12577
24	SimA1	48	36	73	55	54	34	75	1	1	15951
24	Fill2	49	67	45	65	44	69	31	2	1	12674
24	Fill3	50	55	54	53	51	45	57	3	1	12082
24	Fill1	51	74	35	72	33	75	20	2	1	5936
24	SimA1	52	37	75	56	56	35	77	2	1	11216
24	SimA2	53	35	75	54	56	55	55	3	1	9566
24	Fill2	54	65	46	63	43	54	49	3	1	9953
24	Fill4	55	47	64	45	63	38	67	2	1	16145
24	SimB2	56	76	35	55	56	53	58	1	1	11488
24	Fill1	57	75	36	72	36	64	39	1	1	6607
24	SimB2	58	75	34	55	54	53	56	3	1	4527
24	Fill5	59	37	75	34	75	39	60	3	1	9330
24	SimB1	60	76	34	56	54	78	32	2	3	10321
24	SimA1	61	35	76	55	56	34	77	1	1	8014
24	Fill4	62	44	63	43	59	47	46	3	1	9335
24	Fill3	63	56	56	55	52	47	58	2	1	10480
24	SimA1	64	34	76	54	56	33	77	2	1	10225
24	SimB2	65	76	34	55	55	54	56	3	1	5231
24	Fill3	66	53	56	52	52	55	39	2	1	6735
24	SimB1	67	74	35	55	54	75	34	3	1	9053
24	Fill1	68	76	35	74	32	69	36	3	1	10351
24	SimB1	69	73	37	54	56	75	35	3	3	12240
24	SimB1	70	75	35	55	55	76	34	3	1	9711
24	Fill2	71	67	44	65	42	70	28	3	1	6545
24	SimA1	72	36	76	56	56	35	77	2	1	8141
24	Fill2	73	65	44	62	42	56	47	3	1	18418
24	Fill3	74	54	57	52	56	46	58	2	2	9071
24	Fill2	75	64	44	63	41	65	30	3	1	6271
24	SimB2	76	74	36	54	56	52	58	3	2	10096
24	SimA2	77	36	74	55	55	57	53	3	1	5585
24	SimA2	78	35	75	55	55	56	54	2	1	10223
24	SimB2	79	76	34	55	55	54	56	1	1	7457
24	Fill5	80	33	76	30	76	36	60	3	1	6081
24	SimA1	81	36	73	55	54	34	75	3	1	4768
24	Fill3	82	54	55	53	52	45	58	2	1	8637
24	SimA2	83	36	73	55	54	56	53	3	3	8159
24	SimA2	84	35	75	55	55	56	54	2	1	9487
24	SimA2	85	37	75	57	55	58	54	2	1	5440
24	Fill4	86	48	66	47	62	51	49	3	1	7008
24	Fill3	87	55	54	54	50	46	57	2	1	11326
24	SimB1	88	73	35	53	55	75	33	2	1	15473
24	Fill2	89	65	45	64	43	68	28	3	1	8640
24	Fill1	90	75	36	74	32	67	38	1	1	9392
24	Fill3	91	56	56	55	54	59	38	1	1	8097
24	SimB2	92	76	36	56	56	54	58	3	1	8513
24	SimB1	93	76	36	56	56	77	35	1	1	8880
24	SimA1	94	36	73	55	54	34	75	2	1	9024
24	SimA1	95	36	74	55	55	35	75	3	1	6127
24	SimB2	96	73	36	54	55	52	57	3	1	4209
24	Fill1	97	77	34	76	30	78	21	3	1	6591
24	Fill3	98	59	54	56	52	61	38	2	3	13775
24	Fill3	99	53	56	51	54	46	57	3	1	16833
24	Fill4	100	44	65	43	62	36	66	2	1	12112
24	Fill1	101	77	35	74	35	78	22	2	1	6465
24	Fill3	102	55	53	53	52	58	38	2	3	9166
24	Fill5	103	36	75	33	73	26	77	3	1	7409
24	SimB2	104	77	35	56	56	54	58	1	1	9038
24	Fill4	105	45	67	43	64	46	54	2	1	10529
24	SimB1	106	75	36	55	56	76	35	2	1	9934
24	Fill2	107	64	45	63	41	67	27	1	1	9149
24	SimA2	108	34	76	55	55	57	53	3	3	47234
24	SimA2	109	35	76	55	56	56	55	3	1	4718
24	SimB1	110	76	36	57	55	78	34	1	3	5105
24	SimB1	111	74	36	54	56	75	35	2	1	4126
24	Fill5	112	36	73	35	71	28	74	2	1	6401
24	SimA2	113	34	77	55	56	56	55	2	1	3503
24	SimB1	114	75	33	54	54	76	32	3	1	5393
24	Fill1	115	73	36	70	36	62	39	3	1	3505
24	SimA2	116	33	75	54	54	56	52	2	1	8226
24	Fill1	117	76	36	74	34	67	38	3	1	3149
24	SimB1	118	77	35	56	56	78	34	2	1	4625
24	Fill5	119	34	76	32	74	27	77	3	3	4223
24	Fill5	120	39	74	36	73	41	59	1	1	4624
24	SimB2	121	76	33	55	54	53	56	1	1	4734
24	SimB2	122	74	36	54	56	52	58	1	1	3287
24	Fill2	123	66	43	64	42	56	45	2	1	7281
24	Fill4	124	43	68	40	67	36	69	1	1	7773
24	SimA1	125	35	76	55	56	34	77	3	1	9040
24	SimB2	126	76	34	55	55	54	56	3	1	1966
24	Fill4	127	46	65	44	63	49	49	1	1	8224
24	SimA2	128	34	76	54	56	55	55	3	1	2513
24	Fill2	129	65	47	63	45	68	31	2	1	5311
24	Fill1	130	75	33	73	32	78	16	3	1	5811
24	Fill4	131	42	67	40	65	34	68	1	1	7456
24	SimB1	132	76	35	55	56	77	34	2	3	6209
24	Fill4	133	47	65	45	64	50	50	3	1	8896
24	Fill3	134	55	56	53	53	46	57	3	3	3071
24	Fill4	135	43	66	41	65	46	51	3	1	9313
24	SimA2	136	37	73	56	54	58	52	2	3	8429
24	SimB1	137	76	33	55	54	77	32	3	1	5357
24	Fill3	138	58	56	56	55	59	43	3	1	5247
24	SimB1	139	73	36	54	55	75	34	1	1	5616
24	Fill5	140	36	76	33	76	39	60	2	1	7633
24	SimA1	141	37	75	57	55	36	76	1	3	5662
24	Fill1	142	74	34	73	30	75	18	1	1	5489
24	Fill2	143	64	44	61	44	65	31	2	1	3887
24	Fill4	144	44	66	43	62	46	49	1	1	6735
24	SimA2	145	34	76	55	55	56	54	3	1	6273
24	SimA1	146	35	75	54	56	33	77	3	1	6158
24	Fill5	147	35	74	34	72	26	76	3	1	4066
24	Fill4	148	46	65	45	63	37	67	3	1	7248
24	Fill2	149	65	47	63	46	55	50	3	1	8479
24	Fill5	150	36	73	33	73	28	74	2	1	4560
24	Fill3	151	58	55	55	54	48	57	2	1	3839
24	Fill3	152	54	56	52	53	55	43	3	1	4366
24	Fill3	153	56	55	54	53	58	41	2	1	3842
24	SimB1	154	75	34	55	54	77	32	3	2	4447
24	Fill5	155	35	76	34	74	25	78	2	1	6480
24	SimB2	156	76	35	55	56	54	57	2	1	2845
24	Fill5	157	34	74	31	73	36	59	3	1	4657
24	Fill4	158	49	64	47	62	40	65	2	1	6337
24	SimA2	159	36	73	55	54	57	52	3	1	10575
24	SimA1	160	34	75	54	55	33	76	3	1	4765
24	Fill1	161	75	37	72	37	78	22	3	1	7664
24	SimB2	162	76	35	55	56	53	58	1	1	2193
24	Fill1	163	75	34	72	34	64	37	2	1	3423
24	SimB2	164	76	34	55	55	54	56	1	1	3316
24	SimB2	165	75	36	55	56	54	57	1	1	2368
24	Fill5	166	36	73	33	73	26	75	3	1	3725
24	Fill1	167	73	34	70	34	75	20	3	1	3359
24	Fill4	168	45	63	42	61	46	48	3	1	5217
24	Fill1	169	72	37	69	35	73	21	1	1	6321
24	Fill3	170	58	54	55	52	61	36	2	1	10976
24	Fill2	171	65	44	63	43	56	45	1	2	4896
24	SimB2	172	73	36	54	55	53	56	3	1	2447
24	Fill1	173	76	33	75	31	66	36	3	1	3074
24	Fill4	174	46	63	43	61	38	64	1	1	3904
24	Fill3	175	56	56	53	55	58	41	2	1	6850
24	SimB1	176	76	34	55	55	78	32	1	3	7985
24	Fill2	177	65	46	64	44	56	47	2	1	3519
24	Fill4	178	44	65	41	65	45	49	2	1	3599
24	SimB2	179	75	33	54	54	53	55	1	1	5548
24	Fill1	180	77	36	75	35	68	37	1	1	4703
24	Fill5	181	37	75	35	72	28	76	2	1	3522
24	SimB1	182	76	34	55	55	77	33	2	1	3045
24	SimA1	183	35	75	55	55	33	77	3	1	4752
24	Fill5	184	35	73	33	71	25	76	2	1	6370
24	Fill2	185	65	44	62	42	58	45	2	1	7312
24	SimB2	186	74	35	55	54	54	55	2	1	5166
24	Fill1	187	75	37	72	35	76	21	3	1	4194
24	SimB1	188	76	34	55	55	77	33	3	1	6461
24	SimA1	189	33	75	54	54	32	76	3	3	6000
24	Fill3	190	54	54	51	54	55	41	3	2	6832
24	Fill2	191	63	46	61	45	65	29	2	1	5903
