Participant: 30
MachineID: BL-POLS-IELbC04
Start Time: Mon, Sep 19, 2011 15:24:16
Seed: 35115
Sub	TrType	Trial	A1	A2	B1	B2	Decoy1	Decoy2	resp	choice	RT
30	AttF2	1	33	68	65	36	59	36	2	1	40295
30	Fill3	2	57	54	56	52	60	39	3	1	16066
30	Fill5	3	36	75	33	75	27	78	2	1	15955
30	Fill5	4	34	79	31	78	35	66	2	1	10835
30	Fill5	5	36	75	35	71	37	62	3	1	9428
30	AttRF2	6	35	66	65	36	60	32	3	1	74786
30	AttR2	7	34	65	67	32	67	26	2	2	11043
30	Fill5	8	36	78	34	77	38	64	2	1	8883
30	AttRF1	9	34	66	67	33	29	60	1	2	15315
30	AttRF2	10	34	65	67	32	62	28	1	2	7858
30	Fill2	11	66	44	65	42	57	47	1	1	5827
30	AttF2	12	32	68	65	35	61	35	2	1	20611
30	Fill1	13	73	36	70	35	65	38	3	1	7664
30	Fill4	14	44	65	43	62	34	68	2	3	32644
30	Fill5	15	37	75	36	73	40	58	2	1	21075
30	Fill4	16	45	67	44	64	46	51	1	1	4820
30	Fill5	17	35	74	34	70	27	75	2	1	3329
30	AttRF2	18	35	67	66	36	60	32	1	1	5843
30	AttF1	19	32	68	65	35	32	62	2	1	7010
30	Fill2	20	63	46	60	45	66	30	3	1	16386
30	AttRF2	21	33	68	65	36	58	29	1	1	37714
30	Fill2	22	66	46	64	45	57	49	2	1	4755
30	Fill3	23	55	55	53	54	56	42	3	1	5619
30	AttF2	24	33	66	64	35	58	35	2	1	42337
30	AttR1	25	33	66	64	35	29	66	3	1	6690
30	AttR1	26	35	66	67	34	30	66	1	2	8173
30	AttRF2	27	35	66	67	34	61	27	1	2	10799
30	AttRF1	28	35	65	66	34	30	58	3	2	13745
30	Fill1	29	76	36	73	34	66	38	1	1	13872
30	AttR2	30	35	64	65	34	65	27	1	2	7998
30	Fill2	31	64	46	63	43	53	49	2	1	7999
30	AttF1	32	35	66	65	36	35	62	3	1	8356
30	AttR2	33	35	67	66	36	66	29	3	1	4672
30	Fill3	34	56	51	53	50	47	52	3	1	14003
30	AttR2	35	33	66	64	35	64	28	3	1	5390
30	AttF2	36	32	69	66	35	61	35	2	1	4114
30	Fill2	37	64	47	61	45	66	31	1	1	54159
