Participant: 10
MachineID: BL-POLS-IELbC01
Start Time: Mon, Sep 12, 2011 13:24:31
Seed: 40522
Sub	TrType	Trial	A1	A2	B1	B2	Decoy1	Decoy2	resp	choice	RT
10	Com3	1	57	52	48	61	37	72	3	3	70374
10	Fill3	2	55	57	53	55	56	41	2	1	17652
10	Fill4	3	46	63	45	61	48	46	3	1	9538
10	Com3	4	55	56	46	65	36	75	2	3	11906
10	Com2	5	65	45	54	56	45	65	1	2	15426
10	Com1	6	76	35	67	44	56	55	3	1	7810
10	Fill4	7	44	66	42	64	46	52	1	1	8755
10	Com3	8	54	55	43	66	33	76	3	1	10595
10	Fill5	9	37	71	34	70	39	57	3	1	7252
10	Com3	10	55	55	44	66	35	75	3	3	5090
10	Com3	11	55	54	44	65	34	75	2	1	10482
10	Com2	12	65	46	55	56	45	66	3	2	6131
10	Fill1	13	76	32	75	30	78	15	2	1	9601
10	Com3	14	55	55	45	65	34	76	3	3	10546
10	Com3	15	56	55	47	64	36	75	1	1	4914
10	Com3	16	53	54	44	63	34	73	3	1	3876
10	Fill4	17	43	66	40	66	45	50	2	1	6211
10	Com2	18	63	46	54	55	45	64	2	3	7937
10	Fill5	19	35	74	32	72	36	59	1	1	6772
10	Com3	20	55	55	46	64	34	76	1	1	5010
10	Com2	21	66	45	56	55	45	66	2	2	9698
10	Fill2	22	65	46	63	44	67	29	2	1	8898
10	Com3	23	53	56	42	67	34	75	3	2	10673
10	Fill5	24	32	73	29	73	35	55	2	1	6484
10	Com1	25	74	35	65	44	54	55	1	2	6655
10	Fill4	26	44	67	41	67	46	51	2	1	4846
10	Com2	27	66	45	56	55	46	65	2	2	6081
10	Fill1	28	75	35	74	32	76	21	1	3	10065
10	Com2	29	67	44	56	55	45	66	2	1	4254
10	Fill4	30	40	65	37	64	43	49	1	1	3409
10	Fill1	31	75	36	73	35	78	21	2	3	5615
10	Fill2	32	63	46	61	44	66	30	2	3	3838
10	Fill1	33	72	33	70	32	73	19	2	1	4368
10	Fill5	34	35	73	34	70	38	56	1	1	5217
10	Fill5	35	35	75	34	72	38	60	3	1	4414
10	Fill1	36	76	34	75	31	78	18	2	2	4624
10	Fill4	37	43	66	42	62	46	50	2	1	5426
10	Com2	38	63	46	54	55	43	66	2	1	4221
10	Fill4	39	46	65	43	63	48	48	2	2	2224
10	Com2	40	63	45	54	54	44	64	2	3	3759
10	Fill1	41	73	36	70	35	74	22	3	3	2912
10	Com2	42	66	44	56	54	47	63	2	1	11981
10	Fill1	43	77	31	76	27	79	17	3	1	3794
10	Fill1	44	72	35	69	35	75	19	3	3	2559
10	Fill3	45	57	52	56	48	59	37	3	1	4094
10	Com2	46	65	46	56	55	47	64	3	2	1936
10	Com2	47	66	44	55	55	46	64	2	2	2721
10	Fill2	48	65	45	63	42	67	28	1	1	5522
10	Com2	49	62	47	53	56	42	67	2	1	2896
10	Com3	50	54	55	44	65	34	75	1	1	1952
10	Com1	51	76	35	65	46	56	55	2	1	7310
10	Fill5	52	35	76	33	74	36	61	1	2	2144
10	Fill5	53	36	75	33	75	38	58	1	1	5314
10	Fill1	54	76	39	74	36	77	23	2	1	3967
10	Fill4	55	44	67	42	64	47	52	2	1	3247
10	Com2	56	64	47	55	56	45	66	1	1	3808
10	Fill3	57	54	55	51	53	55	41	1	1	2578
10	Com1	58	76	33	65	44	56	53	1	1	3406
10	Fill4	59	43	67	40	66	45	51	3	1	2943
10	Com2	60	64	44	54	54	45	63	3	3	4866
10	Fill3	61	56	52	53	51	59	35	2	1	2943
10	Fill1	62	76	34	74	32	77	18	1	2	8950
10	Com2	63	62	43	51	54	40	65	1	1	3263
10	Fill3	64	56	52	55	48	57	38	1	1	3790
10	Com2	65	64	47	55	56	45	66	1	2	1554
10	Fill3	66	55	56	54	52	57	41	1	1	1071
10	Fill5	67	33	76	32	73	36	61	1	1	4216
10	Com2	68	68	41	57	52	48	61	1	1	4290
10	Com2	69	65	44	56	53	47	62	2	3	4833
10	Fill3	70	54	55	51	55	55	42	2	1	11408
10	Fill2	71	66	49	63	47	69	31	2	2	7103
10	Fill3	72	54	54	52	51	56	37	3	1	3360
10	Com3	73	56	55	45	66	35	76	2	3	3135
10	Fill3	74	55	55	54	51	56	39	3	1	3634
10	Fill1	75	75	33	73	30	78	18	2	1	5630
10	Com2	76	62	49	53	58	42	69	1	1	3695
10	Com1	77	74	36	66	44	55	55	3	1	3473
10	Com2	78	66	45	55	56	45	66	1	1	5632
10	Com1	79	72	37	62	47	53	56	1	1	5358
10	Com1	80	77	35	66	46	57	55	1	2	5634
10	Com3	81	57	58	46	69	36	79	2	3	4863
10	Com1	82	74	38	66	46	55	57	1	1	2062
10	Fill3	83	54	55	51	54	57	40	3	3	6240
10	Com2	84	63	46	54	55	44	65	1	3	4881
10	Fill2	85	64	46	62	43	66	32	2	2	2430
10	Fill3	86	54	55	51	55	57	39	2	2	2609
10	Fill2	87	65	46	62	44	67	30	3	1	2461
10	Fill1	88	74	37	72	34	77	20	3	1	3201
10	Fill4	89	43	64	42	62	45	48	1	1	6160
10	Fill2	90	63	46	62	44	65	31	2	3	3022
10	Com2	91	66	46	57	55	47	65	1	1	2081
10	Fill1	92	74	35	72	34	76	19	3	3	3391
10	Com3	93	55	56	45	66	35	76	2	3	3408
10	Com1	94	73	36	63	46	54	55	3	1	2050
10	Com3	95	51	54	40	65	31	74	1	1	6366
10	Fill3	96	53	58	52	54	54	42	1	3	2829
10	Com1	97	75	35	65	45	54	56	2	1	1474
10	Com1	98	76	33	65	44	55	54	1	1	1782
10	Com2	99	65	45	54	56	43	67	2	2	3198
10	Com1	100	76	35	66	45	56	55	1	1	975
10	Fill1	101	74	34	71	32	76	19	2	3	2216
10	Com1	102	76	35	64	47	55	56	1	1	1663
10	Com3	103	53	58	42	69	34	77	2	3	2546
10	Com1	104	76	32	66	42	56	52	3	1	3710
10	Com3	105	55	57	46	66	35	77	2	3	2367
10	Com2	106	64	47	55	56	46	65	2	1	3263
10	Com1	107	77	34	65	46	56	55	3	1	1743
10	Fill2	108	63	48	61	46	64	34	1	1	3321
10	Fill5	109	34	74	31	72	35	60	3	2	4434
10	Fill5	110	35	75	33	73	38	60	1	1	3951
10	Com3	111	56	55	45	66	36	75	2	3	1871
10	Com3	112	54	56	43	67	34	76	3	3	3488
10	Fill4	113	46	62	45	59	49	44	1	1	1922
10	Fill5	114	35	75	33	74	37	60	3	1	2496
10	Com1	115	76	35	65	46	55	56	3	1	2146
10	Com3	116	56	54	47	63	36	74	1	3	2399
10	Fill1	117	75	36	72	36	76	21	1	1	3693
10	Fill2	118	65	43	62	41	67	26	1	1	4129
10	Fill1	119	76	35	75	32	77	22	1	1	4179
10	Com3	120	56	53	47	62	36	73	2	3	3005
10	Fill4	121	43	66	40	64	46	48	2	2	3120
10	Fill2	122	66	42	65	39	69	25	1	1	7110
10	Fill5	123	33	78	31	77	36	60	2	1	2193
10	Fill4	124	43	65	41	62	44	51	1	3	1902
10	Fill4	125	46	64	43	64	49	49	2	2	959
10	Com1	126	78	31	68	41	57	52	1	1	1032
10	Fill2	127	66	44	63	42	69	27	2	3	1494
10	Fill4	128	45	63	42	63	48	48	2	1	1766
10	Fill5	129	35	76	32	75	37	60	3	1	3678
10	Com3	130	55	56	45	66	35	76	1	3	1567
10	Fill2	131	66	45	64	43	67	31	1	2	3138
10	Com3	132	54	54	45	63	34	74	2	3	4143
10	Com1	133	75	35	66	44	56	54	2	1	1503
10	Fill2	134	65	46	63	44	67	30	1	1	3087
10	Com3	135	56	52	45	63	35	73	1	1	1904
10	Com3	136	57	55	47	65	38	74	3	1	2303
10	Com3	137	54	56	45	65	34	76	3	3	1808
10	Fill3	138	54	54	51	54	56	38	1	1	3234
10	Com2	139	64	44	54	54	44	64	3	2	6750
10	Fill5	140	37	78	34	77	39	64	3	1	3135
10	Com2	141	65	44	55	54	44	65	1	2	4176
10	Com2	142	66	49	57	58	46	69	1	2	5134
10	Com1	143	77	31	65	43	56	52	1	1	1713
10	Com1	144	75	34	64	45	54	55	2	1	1521
10	Fill1	145	76	34	73	32	78	19	2	3	1890
10	Fill3	146	53	54	51	51	56	39	2	1	3137
10	Com2	147	65	45	55	55	45	65	2	2	2881
10	Fill4	148	45	63	44	59	47	49	3	3	2782
10	Fill2	149	65	45	62	44	66	29	2	1	3858
10	Fill3	150	55	55	52	55	56	39	1	1	1761
10	Fill2	151	66	43	64	41	67	27	1	3	3569
10	Com3	152	54	55	45	64	33	76	2	1	2079
10	Com2	153	64	43	53	54	44	63	2	2	2481
10	Com3	154	56	54	47	63	35	75	2	1	1327
10	Fill5	155	36	75	34	74	39	60	2	2	4455
10	Fill1	156	75	35	73	33	76	21	1	1	3070
10	Fill3	157	55	56	53	55	56	43	2	2	1199
10	Com2	158	65	44	55	54	44	65	1	1	919
10	Fill4	159	43	66	41	64	45	49	2	1	2039
10	Fill2	160	63	46	62	43	65	29	2	3	1393
10	Com3	161	55	56	45	66	35	76	1	2	3703
10	Com2	162	65	44	54	55	44	65	3	1	1838
10	Com1	163	76	35	64	47	55	56	2	3	1728
10	Com2	164	66	44	56	54	47	63	1	1	1871
10	Fill5	165	35	73	33	72	37	58	1	1	3681
10	Fill2	166	62	43	59	42	65	26	3	2	5406
10	Com1	167	75	35	66	44	55	55	1	1	2096
10	Fill4	168	47	63	46	59	50	46	2	2	2609
10	Com1	169	75	34	63	46	54	55	1	1	1632
10	Fill2	170	64	43	63	41	66	29	2	1	1648
10	Fill1	171	77	32	76	29	80	17	1	1	1504
10	Fill5	172	34	75	32	72	35	62	2	2	2111
10	Com2	173	66	44	55	55	44	66	2	2	2032
10	Fill4	174	45	67	42	65	48	52	1	3	1760
10	Fill4	175	45	64	42	62	46	48	1	1	2146
10	Com1	176	75	33	64	44	54	54	1	3	1501
10	Fill5	177	32	75	30	74	35	60	3	2	2143
10	Fill5	178	38	71	35	69	39	58	1	1	3055
10	Fill2	179	63	46	62	42	66	30	3	1	4737
10	Com1	180	75	34	63	46	54	55	1	1	2318
10	Fill3	181	55	56	54	54	58	39	2	1	2095
